V1,V2,V3,V4,V5,V6,V7,V8
0.140867,1.0657,0.794797,0.497865,-1.89E-01,-3.22E-01,3.17E-04,-3.05E-01
-0.801968,-1.22978,0.999875,0.112247,1.03E+00,-1.29E+00,7.80E-01,-9.26E-01
1.19963,0.381605,1.54657,-0.0226951,-1.04E+00,-8.63E-01,-9.33E-01,-1.65E+00
0.64666,0.383844,1.39126,0.0314435,-7.81E-01,-8.52E-01,-1.00E+00,-1.09E+00
-0.563037,0.244209,0.189804,-0.803841,-1.48E+00,-1.06E+00,-9.11E-01,-8.91E-01
0.816189,1.82581,0.552623,0.131818,-1.16E-01,3.67E-01,9.79E-02,2.70E-01
2.10804,0.911708,-0.0623293,-1.20242,1.51E+00,-1.52E+00,9.07E-01,-1.01E+00
1.14888,-0.585426,-0.406375,-1.19045,1.04E+00,-1.24E+00,1.07E+00,-1.21E+00
-1.12153,0.0322652,0.890335,0.281428,-9.33E-01,-8.37E-01,-8.05E-01,-1.16E+00
-0.0403947,-0.621471,1.54014,-0.358531,8.27E-01,-1.10E+00,1.36E+00,-1.43E+00
0.037874,-2.17468,0.678774,0.316336,-1.05E+00,1.14E+00,-1.23E+00,7.59E-01
-0.0712174,-0.284492,1.29647,-0.154171,2.07E-02,-2.64E-01,-6.79E-02,8.61E-02
0.305979,0.625977,-0.0237563,-1.15825,-1.94E-01,1.41E-01,2.89E-02,-6.40E-02
-1.73221,0.503209,1.41558,-0.0909295,-1.13E+00,-3.98E-01,-7.19E-01,-1.26E+00
-0.776004,-0.527596,-0.327153,-0.699424,1.30E+00,1.21E+00,8.75E-01,6.71E-01
-0.227047,-0.585781,1.09186,0.109109,-7.72E-01,1.10E+00,-1.05E+00,1.04E+00
0.00649183,-1.25222,-0.431633,-0.931646,-9.06E-01,-1.06E+00,-6.28E-01,-1.05E+00
1.39819,-1.91062,0.09522,-0.54833,1.36E+00,-1.10E+00,1.25E+00,-8.37E-01
2.22793,1.69892,0.848393,-0.244737,1.15E+00,5.70E-01,8.11E-01,1.32E+00
1.2086,0.264469,-0.0204326,-0.982832,-1.53E+00,1.13E+00,-6.15E-01,8.41E-01
1.75552,-0.43401,1.17576,0.340916,-5.82E-02,-1.36E-01,8.51E-02,-3.78E-01
1.46551,1.59296,1.44681,0.156391,4.45E-02,-4.18E-01,-2.50E-01,-8.00E-02
-0.00169533,-0.330412,0.314396,-1.01015,-1.60E+00,7.39E-01,-1.01E+00,5.97E-01
0.713438,-0.521972,1.14413,-0.290456,-4.88E-01,2.29E-01,4.24E-02,-2.97E-01
-1.19361,0.267148,0.0156837,-1.10792,-9.13E-01,9.56E-01,-1.46E+00,1.09E+00
0.419614,-0.315332,0.792694,-0.661652,-8.77E-01,-8.80E-01,-1.28E+00,-4.52E-01
0.318314,-0.497722,0.34393,-0.978404,-4.66E-01,7.76E-01,-4.70E-01,1.31E+00
-1.35391,-1.23262,-0.477663,-0.989743,1.14E+00,-9.61E-01,4.70E-01,-1.10E+00
-0.150977,0.0179232,0.784018,-0.268072,-8.78E-01,4.94E-01,-1.34E+00,8.65E-01
1.4339,-0.935909,0.258812,-1.19426,4.18E-02,-3.34E-02,3.03E-01,-2.08E-01
-0.749247,0.686848,0.0846256,-1.10144,1.32E+00,-1.42E+00,6.02E-01,-1.61E+00
-1.68272,0.509758,0.166792,0.34552,1.34E+00,6.76E-01,6.56E-01,8.69E-01
2.01447,-0.714945,1.26069,0.0830616,6.50E-01,-1.16E+00,8.51E-01,-8.17E-01
1.56799,-0.979449,-0.0610845,-0.871512,-9.17E-01,9.85E-01,-9.16E-01,9.34E-01
-0.45403,-1.19409,-0.0510422,-0.931396,-7.62E-01,-1.21E+00,-9.87E-01,-1.10E+00
1.25647,-0.73197,-0.217346,-1.24088,-1.16E+00,-1.28E+00,-1.30E+00,-8.88E-01
1.22014,0.402431,0.458219,-0.00579684,1.21E+00,-1.31E+00,1.07E+00,-1.05E+00
0.964766,-1.32979,1.27022,0.267409,1.04E+00,-8.46E-01,6.40E-01,-1.18E+00
-1.16969,1.59276,0.625168,-0.925745,-1.42E+00,1.18E+00,-1.36E+00,8.59E-01
1.03534,-0.984342,0.587445,0.150298,-1.19E+00,1.45E+00,-1.22E+00,1.01E+00
-0.488277,1.92166,1.39833,-0.0303844,1.29E+00,-1.21E+00,9.53E-01,-9.86E-01
0.483016,0.976906,0.601767,-0.975502,-1.29E+00,-1.52E+00,-1.02E+00,-8.71E-01
1.72039,0.149422,0.236245,-1.02317,-6.08E-01,-8.65E-01,-1.12E+00,-7.75E-01
-0.543956,0.152857,1.4671,0.265208,-2.05E-01,-1.15E-01,-5.16E-03,-9.18E-02
-0.00988328,-1.29678,0.344666,-0.916478,1.03E+00,-1.48E+00,1.54E+00,-1.03E+00
-0.60025,-0.139325,0.158217,-0.697989,1.35E+00,1.05E+00,1.01E+00,1.03E+00
1.45386,-0.406279,-0.163938,-1.22436,7.98E-01,1.01E+00,8.09E-01,1.20E+00
-1.11441,0.059151,0.986787,0.587869,-1.29E+00,6.26E-01,-1.42E+00,2.98E-01
-1.03741,0.843879,0.833707,-0.141191,-8.29E-01,-6.78E-01,-1.15E+00,-1.18E+00
0.187202,-0.39561,-0.068899,-0.943906,5.92E-01,9.88E-01,7.73E-01,9.85E-01
-1.29491,0.675935,1.77833,-0.12121,1.45E+00,-1.39E+00,9.75E-01,-9.83E-01
1.05534,0.692835,1.03145,-0.297977,-1.55E+00,6.69E-01,-8.93E-01,9.33E-01
0.34322,0.393399,0.9776,0.0776149,9.86E-01,1.07E+00,6.91E-01,8.95E-01
-0.274829,-0.617008,1.68093,-0.43631,-1.05E+00,6.83E-01,-6.94E-01,1.28E+00
0.419862,-0.971627,-0.0497132,-0.723293,1.00E+00,-1.30E+00,9.47E-01,-7.23E-01
-0.62861,-0.848099,0.439644,-1.05392,1.17E-01,-8.75E-02,-2.14E-02,1.49E-01
-1.66154,-0.65939,0.940664,-0.251333,-8.01E-01,-1.10E+00,-1.46E+00,-1.06E+00
0.600818,0.332531,-0.134971,-1.39019,4.26E-01,-7.77E-01,8.99E-01,-1.11E+00
-0.871608,0.279626,1.29281,-0.46708,-6.41E-02,1.35E-01,4.39E-01,-1.15E-01
-0.623977,0.390199,0.41765,-0.152269,-1.16E+00,7.80E-01,-8.62E-01,8.72E-01
0.565386,0.649446,0.442755,0.114779,1.28E+00,1.17E+00,6.65E-01,9.89E-01
-0.507197,-2.16813,1.19292,0.176467,7.83E-01,-1.22E+00,4.12E-01,-1.34E+00
1.24165,-1.82054,0.52103,-0.847404,-9.26E-02,-2.35E-01,2.47E-01,-2.93E-01
-1.70056,-1.42434,0.581596,0.111952,6.00E-01,4.09E-01,8.02E-01,1.05E+00
-0.664328,-0.837427,-0.245624,-0.776251,4.83E-01,-2.64E-01,7.50E-03,-9.43E-02
0.796075,-0.693273,-0.356128,-0.802193,4.01E-01,9.12E-02,-3.39E-02,-6.63E-01
0.555386,-1.69382,0.212147,-0.641976,2.26E-01,-1.09E+00,5.64E-01,-9.27E-01
-1.5178,-1.92199,0.642023,0.10508,-1.22E+00,8.93E-01,-1.03E+00,8.63E-01
-0.285813,-0.428633,1.31173,0.143729,1.46E-01,-2.53E-02,5.32E-01,-1.33E-01
-0.942832,0.35388,1.0597,0.59662,1.23E-01,9.38E-02,-1.33E-02,-4.34E-01
1.48041,1.11292,0.906407,-0.252087,-1.30E+00,-1.31E+00,-8.76E-01,-8.42E-01
-0.970263,1.18135,0.482713,-0.957095,-7.93E-01,5.75E-01,-1.24E+00,4.03E-01
-0.58081,-1.7941,-0.0748489,-1.04994,9.63E-01,1.15E+00,1.52E+00,1.21E+00
1.26519,-0.910641,1.56,0.22724,-8.41E-01,-8.75E-01,-8.70E-01,-1.02E+00
-2.63782,-0.0976029,1.38779,0.454465,9.23E-01,8.96E-01,7.65E-01,1.19E+00
-0.187417,-0.701857,0.847104,-0.131422,1.28E+00,-9.18E-01,6.18E-01,-3.68E-01
0.195893,1.1582,1.06715,0.0988869,-9.04E-01,9.88E-01,-5.46E-01,4.38E-01
-0.844955,-1.14954,0.147328,-1.10962,-1.04E+00,-9.80E-01,-1.20E+00,-9.86E-01
-0.433106,0.740919,1.17907,-0.296186,1.14E+00,1.08E+00,1.10E+00,1.61E+00
-0.715065,0.109105,-0.202928,-0.851769,-1.39E+00,1.23E+00,-1.02E+00,6.28E-01
-1.54874,0.354185,0.59903,-0.68404,-9.69E-01,5.91E-01,-1.17E+00,1.28E+00
1.38562,0.808497,-0.0466523,-0.986092,-1.05E+00,9.16E-01,-5.95E-01,1.27E+00
0.548178,-1.15172,0.755417,0.540364,1.71E+00,1.28E+00,7.26E-01,1.34E+00
-0.0532924,-0.158286,0.913298,-0.599592,-6.58E-01,-6.18E-01,-1.50E+00,-8.71E-01
-1.45884,0.477649,0.303434,-1.27111,8.20E-01,-5.87E-01,1.12E+00,-6.92E-01
-0.465984,0.0677673,-0.0650623,-1.21758,-2.77E-01,-1.59E-01,4.99E-01,-7.58E-01
1.52785,-0.649438,-0.0759652,-0.670518,1.81E-01,-5.73E-01,-1.39E-01,5.44E-01
-1.26946,1.2305,1.07187,-0.11094,1.74E+00,9.37E-01,9.64E-01,5.56E-01
-1.11148,-0.307095,1.48542,-0.247323,9.34E-01,6.75E-01,1.11E+00,1.11E+00
-0.166435,0.516101,-0.220637,-1.09389,-1.00E+00,6.67E-01,-6.40E-01,7.25E-01
-1.17132,0.881837,1.1887,0.0942102,1.38E+00,-9.80E-01,1.25E+00,-1.33E+00
0.689646,-1.64222,0.214735,-0.9524,-1.39E+00,6.59E-01,-1.54E+00,3.82E-01
0.618949,0.477234,-0.101471,-1.10529,8.20E-01,6.65E-01,1.23E+00,1.11E+00
0.533647,1.16829,-0.268064,-1.33556,-1.51E+00,-9.87E-01,-5.85E-01,-1.12E+00
-0.315825,-1.28894,1.05782,0.208932,1.88E+00,1.07E+00,1.29E+00,5.33E-01
-1.57297,0.956924,-0.547224,-1.17361,3.42E-01,-1.23E+00,7.12E-01,-8.01E-01
-1.21007,-0.560007,-0.140864,-1.01488,-1.42E+00,-1.05E+00,-7.96E-01,-1.65E+00
-0.470046,0.156333,0.878109,-0.259213,6.51E-01,-8.71E-01,1.04E+00,-1.24E+00
0.977773,1.14892,0.358143,-1.15532,1.11E+00,-1.16E+00,1.12E+00,-9.14E-01
0.67503,-0.0177101,0.150598,-0.792301,2.14E-01,-8.18E-02,-1.71E-02,-1.89E-02
-0.317038,-0.322634,0.0613863,-1.20583,1.21E+00,-1.23E+00,7.70E-01,-1.02E+00
0.170435,0.760713,1.95129,0.0568499,2.36E-01,2.22E-01,-2.70E-01,-3.55E-02
-1.84708,0.217894,0.320619,-1.07016,1.15E+00,-1.06E+00,6.99E-01,-9.99E-01
-0.726513,-0.508705,0.742308,-0.269683,-1.37E+00,1.09E+00,-1.10E+00,7.29E-01
1.7552,-0.263664,-0.495309,-1.06259,6.52E-01,-1.30E+00,1.05E+00,-1.38E+00
1.67758,-0.583568,-0.229435,-0.8308,1.41E+00,8.47E-01,1.10E+00,1.30E+00
-0.727612,-1.08569,0.296445,-1.17832,5.63E-01,-9.39E-01,1.07E+00,-1.06E+00
0.334561,-0.346657,0.688891,-0.333872,2.00E-03,4.72E-01,1.20E-01,-1.47E-01
-1.59159,0.524357,0.190302,-0.678818,-6.33E-01,-1.10E+00,-8.20E-01,-1.23E+00
-0.397283,-0.705959,0.861432,-0.187947,-1.28E+00,-1.71E+00,-8.57E-01,-8.78E-01
0.359023,0.32597,0.762314,-0.159482,1.87E-01,3.54E-01,-4.31E-01,-1.47E-01
1.40796,0.163924,0.739341,0.196917,-1.35E+00,-1.10E+00,-4.52E-01,-1.44E+00
-1.11107,-1.82409,1.28269,-0.601538,-6.74E-01,-1.41E+00,-1.28E+00,-1.05E+00
-2.0894,1.10491,-0.0250941,-0.422034,1.34E+00,6.30E-01,1.12E+00,7.95E-01
-1.28458,2.44802,0.0398812,-1.65099,8.38E-01,-1.04E+00,1.25E+00,-9.12E-01
-1.37107,-0.038614,0.85059,0.57886,4.79E-01,2.32E-01,3.92E-02,-3.97E-01
1.39253,0.539487,-0.0837715,-1.05629,8.82E-01,8.62E-02,1.16E+00,1.13E+00
-0.31205,0.418445,-0.0634861,-0.919755,7.98E-01,8.92E-01,7.56E-01,4.82E-01
-0.196828,-0.00816779,0.689318,0.0425001,-1.53E+00,1.01E+00,-9.71E-01,7.20E-01
-1.26982,0.32339,0.694516,-0.196371,-1.25E+00,-5.16E-01,-5.46E-01,-9.31E-01
0.826467,1.30244,1.21123,-0.448704,-3.25E-01,-1.54E-01,-1.34E-01,5.67E-01
-0.715519,0.680137,0.514192,-0.153312,-9.85E-01,9.47E-01,-9.16E-01,7.09E-01
0.340339,-1.61141,0.346176,-1.18027,7.50E-01,1.05E+00,5.05E-01,1.42E+00
0.786772,0.459572,0.171074,-0.837839,1.08E+00,-1.47E+00,8.89E-01,-7.76E-01
0.799157,2.16612,0.0736857,-1.58964,1.41E+00,-8.12E-01,1.50E+00,-1.09E+00
-1.14863,0.0200155,0.718636,0.129932,7.79E-01,-8.57E-01,8.42E-01,-1.26E+00
-0.864063,-1.71067,-0.132085,-0.983489,8.80E-01,9.05E-01,1.18E+00,7.04E-01
0.128462,-1.26344,0.303027,-0.974289,8.12E-01,-3.76E-01,4.41E-01,-1.10E+00
0.875756,0.451248,0.928211,-0.0740381,1.10E+00,-6.23E-01,1.07E+00,-1.59E+00
-0.573796,0.77813,1.42335,0.235741,1.07E+00,1.46E+00,7.68E-01,1.26E+00
-0.366052,-1.31055,-0.200317,-1.00347,-8.86E-01,-1.35E+00,-7.72E-01,-8.34E-01
1.38503,0.163748,-0.188066,-0.580313,-5.99E-01,1.36E+00,-8.70E-01,1.23E+00
-0.580425,-0.713068,1.30355,-0.197385,-1.01E+00,-9.38E-01,-1.20E+00,-8.52E-01
-2.10311,-1.22916,0.943993,-0.343092,-1.48E+00,-6.94E-01,-9.85E-01,-1.48E+00
0.397075,-0.414209,0.984968,0.12949,-9.54E-01,-1.58E+00,-1.33E+00,-6.99E-01
-0.171909,-0.144126,-0.16642,-1.03708,1.23E+00,-7.99E-01,1.39E+00,-9.47E-01
-1.85619,-0.222774,1.09746,0.299135,-1.57E+00,-1.69E+00,-1.48E+00,-1.01E+00
0.953748,0.813017,-0.279923,-1.07163,-1.22E+00,-1.20E+00,-1.02E+00,-5.19E-01
-1.62645,-1.45879,0.89397,-0.484942,1.04E+00,-1.65E+00,6.65E-01,-1.17E+00
-0.658263,-0.645438,0.162548,-1.2087,-9.68E-01,-5.44E-01,-7.65E-01,-4.30E-01
-0.585196,-2.18209,0.837592,0.0274566,-1.50E+00,-8.54E-01,-4.91E-01,-6.78E-01
0.500119,0.457936,0.877044,-0.136001,1.24E+00,-1.49E+00,1.22E+00,-6.96E-01
-0.446841,-1.0557,-0.528669,-0.750845,3.45E-01,-3.34E-02,3.05E-01,5.39E-02
-0.641569,1.60062,1.25249,-0.0748376,7.54E-01,-7.76E-01,3.67E-01,-6.78E-01
0.153682,0.133979,1.51422,-0.230385,-9.70E-01,1.30E+00,-9.94E-01,1.08E+00
0.640179,0.169988,0.180799,-0.95285,5.37E-01,-9.55E-02,-4.68E-01,2.34E-01
0.52791,-0.392527,0.180088,-0.667133,8.74E-01,-8.71E-01,6.81E-01,-8.83E-01
0.341388,-0.0369675,0.289892,-0.936931,1.06E+00,-8.68E-01,6.16E-01,-1.31E+00
0.935017,-0.856174,1.27025,-0.451773,-5.37E-01,-1.12E+00,-1.15E+00,-6.16E-01
0.804545,-2.13345,0.939894,-0.514214,-1.26E+00,1.22E+00,-7.23E-01,7.33E-01
-1.4423,-1.60885,0.237591,-1.25343,7.18E-01,-1.18E+00,1.07E+00,-1.88E+00
-1.19627,0.646001,-0.050283,-1.47766,-7.06E-01,9.38E-01,-1.15E+00,4.98E-01
-1.69828,-0.769464,-0.304107,-1.38328,1.10E+00,1.09E+00,5.08E-01,4.67E-01
-0.749896,0.815222,1.3289,-0.0702647,-1.24E+00,9.44E-01,-1.01E+00,6.29E-01
1.13844,1.57685,0.879895,-0.441697,6.06E-01,1.42E+00,1.05E+00,9.35E-01
0.292491,-0.0262433,0.0681516,-1.31612,3.31E-01,-3.20E-02,5.91E-02,5.80E-02
-1.34982,-0.822724,1.39869,0.065371,-3.70E-01,-6.81E-02,-3.86E-01,-2.80E-01
-1.15646,-0.385461,0.203637,-0.653915,-1.02E+00,-8.43E-01,-1.38E+00,-1.02E+00
-0.378628,0.651336,0.402129,-0.897378,-1.55E+00,6.05E-01,-9.56E-01,8.04E-01
-0.594634,-0.75477,1.2262,0.319595,-1.01E+00,9.88E-01,-1.24E+00,1.05E+00
-0.741825,1.10558,0.847889,-0.603235,-1.28E+00,-4.28E-01,-1.31E+00,-1.05E+00
0.25398,-0.471212,0.256419,-0.643632,7.77E-01,7.52E-01,9.70E-01,8.01E-01
0.0563358,1.46566,0.0771814,-1.63418,-4.11E-01,-4.28E-01,-7.83E-02,1.96E-01
-0.524735,1.15951,-0.0529316,-1.49003,8.34E-01,8.59E-01,9.35E-01,1.13E+00
1.32874,0.366574,1.04172,-0.257301,-1.02E+00,1.14E+00,-1.14E+00,1.24E+00
-1.38296,-0.771208,0.119543,-1.52573,9.34E-01,-1.07E+00,9.31E-01,-8.03E-01
-0.633966,-0.928089,0.124575,-0.640939,-6.30E-01,1.41E+00,-1.02E+00,1.16E+00
1.3007,0.235347,0.407515,-0.981743,8.87E-01,6.32E-01,1.06E+00,1.50E+00
3.45484,-0.0204267,1.23,0.106888,-9.74E-01,5.36E-01,-1.01E+00,1.03E+00
0.33834,-1.57187,0.964424,0.146511,-2.22E-01,6.67E-01,-1.25E-01,-5.24E-01
-0.102131,-0.0656849,1.58677,0.117028,5.72E-01,-8.94E-01,9.12E-01,-1.29E+00
-1.76536,0.643975,1.50078,0.0905968,-8.27E-01,-7.54E-01,-1.71E+00,-1.30E+00
-0.946043,-1.05055,1.01917,-0.482196,7.43E-01,5.38E-01,1.78E+00,8.79E-01
-0.20918,-0.049857,0.859946,-0.425072,-5.74E-01,2.80E-01,2.54E-01,3.55E-02
-0.690948,-0.376498,-0.223834,-0.903267,-1.18E+00,8.82E-01,-7.65E-01,1.04E+00
-0.870432,1.36995,0.572782,-0.147996,2.82E-01,-1.05E-01,1.57E-01,5.11E-01
-0.546395,-1.87018,0.142508,-0.878226,-1.56E-02,1.21E-02,3.74E-01,1.75E-01
2.1257,-0.851669,0.668685,0.0156495,-2.76E-01,2.18E-01,2.60E-01,-1.54E-01
1.45217,0.877576,-0.0508936,-1.13799,-6.13E-02,1.06E-03,-1.72E-03,3.18E-01
-0.826072,-0.3645,-0.0182955,-0.748745,7.28E-01,1.02E+00,1.22E+00,1.04E+00
0.0521934,-1.62629,0.10181,-1.09361,-1.15E+00,-1.04E+00,-8.10E-01,-6.79E-01
-0.793222,2.59835,1.59003,-0.0588702,8.59E-01,9.35E-01,7.21E-01,9.46E-01
-1.27186,0.929246,0.622064,0.00858615,5.27E-02,-4.05E-01,5.38E-01,2.15E-01
0.825392,-0.927287,0.700345,-0.222041,-1.01E+00,-1.02E+00,-7.83E-01,-5.76E-01
-0.844342,-0.581606,0.726064,-0.053537,8.05E-01,-1.01E+00,8.39E-01,-1.23E+00
0.61875,-0.404686,-0.507722,-1.28387,1.01E+00,-1.21E+00,1.45E+00,-1.20E+00
0.150667,-0.406205,-0.0104856,-1.61392,-9.86E-01,-8.10E-01,-1.15E+00,-1.44E+00
3.17705,-0.102075,0.308823,-0.969382,-3.98E-01,-9.76E-01,-1.02E+00,-9.72E-01
-2.67687,-0.332027,0.0882566,-1.2403,1.24E+00,-1.09E+00,1.33E+00,-7.28E-01
-1.83328,0.284299,-0.389819,-0.812393,-1.39E-01,2.52E-01,-4.08E-02,2.27E-01
-0.376539,1.08018,-0.00571746,-0.938303,-7.49E-01,5.39E-01,-3.40E-01,6.12E-01
-0.557328,-0.676866,1.21911,0.331374,-7.48E-01,6.64E-01,-7.27E-01,1.74E+00
-0.118963,0.734961,0.261379,-0.801829,5.70E-01,-1.05E+00,9.63E-01,-8.39E-01
0.0321322,-0.0701551,1.08071,0.157475,9.51E-01,-8.88E-01,1.13E+00,-1.32E+00
-1.6143,-0.493259,-0.23178,-1.08509,-1.80E-01,-1.19E-01,-1.47E-01,2.65E-01
-0.535347,-0.765222,0.527201,-0.791921,-9.34E-01,5.15E-01,-1.18E+00,1.10E+00
-1.53651,0.9651,0.270927,-1.90223,-8.84E-02,-1.64E-01,-3.98E-01,4.38E-03
0.0210432,0.156372,-0.0466513,-0.804609,-1.51E+00,-9.65E-01,-1.01E+00,-1.61E+00
0.515134,-1.13068,-0.176644,-1.04985,9.95E-01,1.11E+00,1.68E+00,9.87E-01
-1.80454,2.22744,0.294561,-0.988238,-4.21E-01,9.21E-01,-7.52E-01,8.07E-01
-0.324638,1.05508,-0.608816,-0.700607,-1.15E+00,1.40E+00,-6.90E-01,8.82E-01
-1.18101,-0.128366,0.116758,-1.37288,9.78E-01,1.08E+00,1.08E+00,1.43E+00
-0.803351,-0.582633,1.13575,0.0293688,1.24E+00,-1.10E+00,8.52E-01,-1.13E+00
-0.844736,-0.80561,1.04778,-0.587565,8.47E-01,6.46E-01,9.92E-01,1.13E+00
-0.367115,-0.287584,0.655759,-0.131346,9.95E-01,9.66E-01,1.32E+00,5.18E-01
1.19953,0.478689,1.69624,0.0351273,-1.67E-01,-1.52E-01,3.31E-02,-1.53E-01
1.57855,1.19618,1.40271,0.059356,-2.91E-01,-1.56E-01,-1.56E-01,3.95E-01
0.096576,0.727996,1.13824,-0.120296,1.13E+00,-1.15E+00,9.89E-01,-6.30E-01
-0.120438,-0.119055,1.12192,-0.057953,8.09E-01,-1.07E+00,9.84E-01,-1.15E+00
2.9471,0.324528,0.363647,-0.551654,-3.33E-01,1.09E+00,-1.52E+00,4.91E-01
-1.83376,-0.0885135,-0.235435,-1.05104,-2.25E-01,3.40E-01,-7.46E-02,1.46E-02
-1.32671,0.130378,0.735899,-1.56209,-8.29E-01,-1.08E+00,-1.33E+00,-7.93E-01
0.366753,-1.07482,0.896125,-0.238391,9.51E-01,-1.14E+00,6.00E-01,-8.45E-01
0.599417,1.34261,1.15871,0.126789,1.25E+00,-9.78E-01,1.18E+00,-9.55E-01
0.391723,-0.781424,0.808769,-0.119182,-1.50E+00,-8.13E-01,-7.42E-01,-1.51E+00
0.52919,-0.896144,1.12079,-0.532766,-1.01E+00,8.33E-01,-1.10E+00,1.13E+00
-0.960595,-0.409952,-0.263943,-0.335554,-1.08E+00,1.35E+00,-1.15E+00,5.48E-01
0.344068,-0.557654,1.26275,-0.0345322,-6.07E-02,-2.39E-01,2.27E-01,1.64E-01
0.66005,0.297975,0.632014,0.290234,7.45E-01,-8.68E-01,1.19E+00,-7.38E-01
-0.155033,-0.268463,1.34626,0.0517513,1.27E-02,1.55E-01,-9.88E-03,3.89E-01
-0.232182,-0.501729,-0.0199689,-0.990301,-6.95E-01,7.17E-01,-1.44E+00,1.30E+00
-0.176322,-0.68113,1.17356,0.104896,1.32E+00,-1.65E+00,1.09E+00,-1.11E+00
-1.72925,0.370531,0.749243,-0.282628,-1.88E-01,-3.92E-01,-1.15E-02,4.31E-02
-0.419783,1.80601,-0.439004,-1.12894,8.48E-01,-1.20E+00,1.09E+00,-8.53E-01
-0.0966868,0.174414,0.407036,-0.395796,-8.65E-01,-1.04E+00,-1.23E+00,-6.17E-01
1.4297,-1.26525,1.47633,-0.192977,-1.04E+00,7.50E-01,-1.23E+00,1.36E+00
0.393451,-0.190935,0.122624,-0.51655,1.89E+00,-1.48E+00,1.15E+00,-6.20E-01
0.197066,0.672379,0.937514,0.472311,-3.77E-01,7.32E-01,-3.87E-01,-3.77E-01
-0.845418,0.164823,0.0160297,-1.13897,-7.12E-01,-1.06E-01,-3.21E-01,1.67E-01
0.0206992,-0.25723,-0.0159729,-1.23205,-1.09E+00,6.98E-01,-1.22E+00,4.85E-01
-0.84046,1.82761,-0.279514,-1.28631,1.06E+00,-7.45E-01,7.84E-01,-9.64E-01
-0.196244,-0.449637,-0.320843,-0.210558,6.61E-01,-6.78E-01,8.25E-01,-6.29E-01
-0.646264,-0.408842,0.803061,-0.850366,1.24E+00,-1.29E+00,1.34E+00,-1.13E+00
0.423091,-0.705302,0.208253,-1.06426,-1.02E+00,1.08E+00,-1.37E+00,1.59E+00
-0.0708376,-0.738696,0.855582,0.41912,-1.12E+00,-8.70E-01,-1.06E+00,-9.02E-01
-0.90902,-0.616937,-0.0928743,-1.15588,2.49E-02,-2.02E-01,3.06E-01,-1.71E-01
-0.186853,-0.609438,-0.0526099,-0.633525,-7.96E-02,1.71E-01,-7.89E-02,-2.32E-01
-1.23698,-0.466328,-0.151366,-0.915976,6.43E-01,8.48E-01,8.21E-01,9.84E-01
0.657294,-1.27415,0.132534,-1.32489,-2.98E-01,8.16E-01,-7.23E-01,9.33E-01
-2.49865,0.00102047,1.31771,-0.306769,8.60E-01,7.41E-01,1.19E+00,8.11E-01
0.671741,0.175139,0.844396,-0.0850193,-3.46E-01,-8.68E-01,-1.10E+00,-1.17E+00
0.810214,-0.902777,0.863859,0.120979,-5.38E-01,2.95E-01,2.41E-01,-1.40E-01
1.69329,-1.21066,0.974221,0.0582879,-1.37E+00,1.34E+00,-7.44E-01,1.20E+00
0.549577,-1.8355,0.533206,-0.967586,6.79E-01,1.32E+00,8.79E-01,1.37E+00
0.399327,-2.51147,1.30442,0.432091,-5.97E-01,-9.41E-01,-8.19E-01,-7.38E-01
1.21692,-0.517851,-0.128809,-0.499693,-7.40E-01,-6.18E-01,-1.24E+00,-8.59E-01
1.10175,0.137354,1.39731,-0.0516602,-9.40E-01,-7.18E-01,-5.95E-01,-1.22E+00
1.13013,-0.561086,0.89152,0.319376,-1.37E+00,1.27E+00,-1.20E+00,9.33E-01
-1.22158,-0.520723,-0.558246,-0.819918,8.80E-01,-9.00E-01,1.12E+00,-5.45E-01
-0.361816,-0.614507,0.955794,0.317942,-1.11E+00,-8.53E-01,-9.12E-01,-1.18E+00
0.237639,-0.961149,0.942804,-0.118455,1.02E+00,-1.04E+00,1.68E+00,-1.05E+00
0.39525,-0.494078,0.482253,-1.54072,-8.98E-02,-2.32E-01,-2.15E-01,8.24E-01
-0.435834,-0.804376,-0.122537,-0.668634,-9.10E-01,7.11E-01,-7.96E-01,1.12E+00
-1.11317,1.37236,-0.207309,-1.15219,1.75E+00,1.51E+00,1.04E+00,1.55E+00
1.95136,1.80809,1.15717,0.0265266,6.69E-01,9.91E-01,1.47E+00,7.61E-01
-0.262966,-1.00339,-0.22798,-1.1417,-1.07E+00,5.50E-01,-1.88E+00,1.20E+00
0.206737,1.12208,0.840253,0.193517,4.94E-01,9.66E-01,8.40E-01,1.19E+00
-0.881114,1.07086,1.032,0.455701,9.90E-01,-1.07E+00,9.53E-01,-1.32E+00
-1.44057,0.0849829,0.334793,-1.27616,-1.26E+00,1.53E+00,-1.29E+00,1.46E+00
-0.619946,1.21806,0.290748,0.00610025,-7.03E-01,1.31E+00,-7.65E-01,5.45E-01
-0.394631,-0.594512,-0.18749,-1.22251,1.03E+00,8.03E-01,1.02E+00,1.23E+00
-1.07372,0.40108,0.236852,-0.953147,-5.71E-01,-1.40E+00,-1.13E+00,-1.22E+00
-1.39909,-1.12131,1.28418,-0.046503,2.80E-01,-6.81E-01,-2.21E-01,1.42E-02
0.715636,-0.262948,-0.316334,-1.25969,-6.83E-01,-8.18E-01,-1.35E+00,-2.34E-01
2.39781,-0.478069,-0.455462,-0.664088,7.67E-01,1.52E+00,5.66E-01,5.25E-01
